"Comment définit-on une fonction absolument continue $F : [0,T] \to \mathbb{R}^d$ ?","Il existe une fonction $f \in L^1([0,T]; \mathbb{R}^d)$ telle que $F(t) - F(0) = \int_0^t f(s) ds$ pour tout $t \in [0,T]$."
Donnez la formule de Duhamel pour la solution de l'équation différentielle linéaire autonome $\dot{x}_u(t) = Ax_u(t) + Bu(t)$ avec $x_u(0) = x_0$.,La solution est $x_u(t) = e^{tA}x_0 + \int_0^t e^{(t-s)A}Bu(s) ds$.
"Qu'est-ce que la matrice de Kalman $\mathcal{C}$ pour un système linéaire autonome $(\mathbf{A}, \mathbf{B})$ ?","C'est la matrice de taille $d \times dk$ définie par $\mathcal{C} = (B, AB, \dots, A^{d-1}B)$."
Quelle condition le critère de Kalman impose-t-il sur la matrice de Kalman $\mathcal{C}$ pour que le système linéaire autonome soit contrôlable ?,"Le rang de la matrice de Kalman $\mathcal{C}$ doit être égal à la dimension de l'espace d'état $d$, soit $rang(\mathcal{C}) = d$."
Comment le critère de Kalman peut-il être reformulé à l'aide de la matrice de Gram $G_T = \int_0^T e^{(T-s)A}BB^\dagger e^{(T-s)A^\dagger} ds$ ?,Le système est contrôlable si et seulement si la matrice de Gram $G_T$ est inversible.
"Pour un système de contrôle linéaire non-stationnaire $\dot{x}_u(t) = A(t)x_u(t) + B(t)u(t)$, quelle matrice doit être inversible pour assurer la contrôlabilité en temps T ?","La matrice de contrôlabilité $K_T := \int_0^T R(s)^{-1}B(s)B(s)^\dagger(R(s)^{-1})^\dagger ds$ doit être inversible, où $R(s)$ est la résolvante du système."
"Qu'est-ce que l'ensemble atteignable $A(t, x_0)$ pour un système de contrôle ?",C'est l'ensemble de tous les états $x_1$ qui peuvent être atteints au temps $t$ en partant de l'état initial $x_0$ en utilisant un contrôle admissible.
"Quelles sont les trois propriétés principales de l'ensemble atteignable $A(t, x_0)$ pour un système de contrôle linéaire autonome avec des contrôles à valeurs dans un compact $U$ ?","Pour tout $t \in [0,T]$, l'ensemble $A(t, x_0)$ est compact, convexe, et varie continûment en $t$."
"Quel est l'énoncé du lemme de Lyapunov sur l'image de l'intégrale d'une fonction $f \in L^1([0,t]; \mathbb{R}^n)$ ?","L'ensemble $\{ \int_E f(s) ds \mid E \subset [0,t] \text{ mesurable} \}$ est un sous-ensemble convexe de $\mathbb{R}^n$."
"Quelle est la condition clé du théorème de Cauchy-Lipschitz (cas mesurable) pour garantir l'existence et l'unicité d'une solution $x \in AC([0,T]; \mathbb{R}^d)$ à $\dot{x}(t) = F(t, x(t))$ ?","La fonction $F$ doit être mesurable en $t$, intégrable en $t$, et globalement lipschitzienne en $x$ avec une constante de Lipschitz dans $L^1([0,T]; \mathbb{R}_+)$."
"Dans le contexte du contrôle de systèmes non-linéaires, qu'est-ce que l'application entrée-sortie $E_{T,x_0}$ ?","C'est l'application qui, à un contrôle $u$, associe l'état du système au temps final $T$, soit $E_{T,x_0}(u) = x_u(T)$."
"Le long de la trajectoire $x_u$, le système linéarisé s'écrit $\dot{\delta x}(t) = A_u(t)\delta x(t) + B_u(t)\delta u(t)$, où $A_u(t) = _____$ et $B_u(t) = _____$.","$A_u(t) = \frac{\partial f}{\partial x}(t, x_u(t), u(t))$ et $B_u(t) = \frac{\partial f}{\partial u}(t, x_u(t), u(t))$."
"Quelle est la différentielle de Fréchet $E'_{T,x_0}(u)$ de l'application entrée-sortie en un contrôle $u$ ?","C'est l'application entrée-sortie du système linéarisé le long de la trajectoire $x_u$, qui à une perturbation $\delta u$ associe l'état final $\delta x(T)$."
"Selon le Théorème 2.17, quelle condition sur le système linéarisé assure la contrôlabilité locale du système non-linéaire ?","Si le système différentiel linéarisé le long de la trajectoire est contrôlable, alors le système non-linéaire est localement contrôlable."
"Comment définit-on la différentielle de Fréchet d'une application $J : V \to \mathbb{R}$ en un point $v \in V$, où $V$ est un espace de Banach ?","C'est une forme linéaire continue $J'(v) \in V'$ telle que $J(v + \delta v) = J(v) + \langle J'(v), \delta v \rangle + o(\delta v)$."
"Pour le problème de contrôle optimal linéaire-quadratique (LQ) sans contraintes, la fonctionnelle à minimiser $J(u)$ est la somme de quels deux termes ?",Un coût quadratique sur le contrôle $J_R(u) = \frac{1}{2}\int_0^T u(t)^\dagger R u(t) dt$ et un coût quadratique sur l'état $J_{QD}(u)$.
"Pour le problème LQ, l'unique contrôle optimal $u$ est caractérisé par l'équation d'Euler $\nabla J(u) = 0$. Quelle est l'expression de $\nabla J(u)$ ?","$\(\nabla J(u)\)(t) = R u(t) + B^\dagger p(t)$, où $p(t)$ est l'état adjoint."
"Dans le cadre du système LQ, quelle équation différentielle rétrograde et quelle condition finale définissent l'état adjoint $p(t)$ ?",L'état adjoint est solution de $\frac{dp}{dt}(t) = -A^\dagger p(t) - Q e_x(t)$ avec la condition finale $p(T) = D e_x(T)$.
"Comment est défini le Hamiltonien $H(t,x,p,u)$ pour un problème de contrôle optimal avec dynamique $\dot{x} = f(t,x,u)$ et coût $J(u) = \int_0^T g(t,x_u,u) dt + h(x_u(T))$ ?","Le Hamiltonien est défini par $H(t,x,p,u) = p^\dagger f(t,x,u) + g(t,x,u)$."
Énoncez le principe du minimum de Pontryaguine (PMP) pour le système LQ sans contraintes.,"Le contrôle $u(t)$ est optimal si et seulement si, pour presque tout $t$, il minimise le Hamiltonien, c'est-à-dire $u(t) = \arg\min_{v \in \mathbb{R}^k} H(t, x(t), p(t), v)$."
"Pour un système autonome où $f$ et $g$ ne dépendent pas explicitement du temps, quelle propriété le Hamiltonien $H(t) = H(x(t), p(t), u(t))$ vérifie-t-il le long d'une extrémale ?","Le Hamiltonien est constant le long de l'extrémale, i.e., $\frac{dH}{dt}(t) = 0$."
L'équation de Riccati est une équation différentielle matricielle de la forme $\dot{P}(t) = -A^\dagger P(t) - P(t)A + P(t)BR^{-1}B^\dagger P(t) - Q$. Quelle est la condition finale $P(T)$ ?,La condition finale est $P(T) = D$.
"Si $P(t)$ est la solution de l'équation de Riccati, comment l'état adjoint $p(t)$ et l'état $x(t)$ sont-ils reliés ?",Ils sont reliés par la relation linéaire $p(t) = P(t)x(t)$.
La solution de l'équation de Riccati permet d'exprimer le contrôle optimal comme un feedback sur l'état $u(t) = K(t)x(t)$. Quelle est l'expression de la matrice de gain $K(t)$ ?,La matrice de gain est $K(t) = -R^{-1}B^\dagger P(t)$.
"Pour un système de contrôle non-linéaire, si $u$ est un contrôle optimal, le principe du minimum de Pontryaguine (PMP) stipule que $u(t) \in \arg\min_{v \in U} H(t, x(t), p(t), v)$ où $p(t)$ est l'état _____.",adjoint
Quelle est l'équation différentielle satisfaite par l'état adjoint $p$ dans le PMP général ?,"$\frac{dp}{dt}(t) = -\left(\frac{\partial f}{\partial x}\right)^\dagger p(t) - \frac{\partial g}{\partial x}$, évaluée le long de la trajectoire optimale."
Quelle est la condition de transversalité (condition finale) sur l'état adjoint $p(T)$ dans le PMP général ?,"$p(T) = \frac{\partial h}{\partial x}(x(T))$, où $h$ est le coût final."
Le PMP fournit une condition _____ d'optimalité.,nécessaire
"Sous quelles conditions sur la dynamique et le critère, le PMP est-il également une condition suffisante d'optimalité ?","Si la dynamique est linéaire, le critère est convexe, et l'ensemble des contrôles $U$ est convexe."
"Dans le cas d'un problème avec une contrainte de cible finale $x(T) \in M$, la condition de transversalité sur l'état adjoint devient $p(T) \perp T_{x(T)}M$. Que signifie $T_{x(T)}M$ ?",$T_{x(T)}M$ est l'espace tangent à la variété cible $M$ au point $x(T)$.
"Pour un problème de temps optimal autonome ($g=1, h=0$) avec une cible finale, quelle condition de transversalité supplémentaire s'applique au Hamiltonien minimisé ?","Le Hamiltonien minimisé doit être nul au temps final $T$, et donc identiquement nul sur $[0, T]$."
Qu'est-ce qu'une extrémale anormale dans le contexte du PMP avec contraintes ?,"C'est une extrémale pour laquelle le multiplicateur associé au critère, $\lambda$, est nul ($\lambda=0$)."
Quelle est l'idée de base de la méthode de tir pour résoudre numériquement un problème de contrôle optimal via le PMP ?,"On devine la valeur initiale de l'état adjoint $p(0)$, on intègre les équations d'état et d'état adjoint vers l'avant, et on ajuste $p(0)$ pour satisfaire la condition de transversalité finale."
"Un point d'équilibre $\bar{x}$ d'un système $\dot{x}=f(x)$ est dit stable au sens de Lyapunov si pour tout $\varepsilon > 0$, il existe $\delta > 0$ tel que si $\|x(0)-\bar{x}\| < \delta$, alors _____.",$\|x(t)-\bar{x}\| < \varepsilon$ pour tout $t \ge 0$.
Qu'est-ce qu'une fonction de Lyapunov $V(x)$ pour un point d'équilibre $\bar{x}$ ?,"C'est une fonction $V$ de classe $C^1$, définie positive au voisinage de $\bar{x}$ ($V(\bar{x})=0, V(x)>0$ pour $x \ne \bar{x}$), dont la dérivée le long des trajectoires $\dot{V}(x) = \nabla V(x) \cdot f(x)$ est négative ou nulle."
"Selon le principe d'invariance de LaSalle, si $\dot{V}(x) \le 0$, les trajectoires convergent vers le plus grand ensemble invariant contenu dans _____.",L'ensemble $\{x \mid \dot{V}(x) = 0\}$.
Un système linéaire $\dot{x}=Ax$ est asymptotiquement stable si et seulement si toutes les valeurs propres de la matrice A ont une partie réelle _____.,strictement négative.
Qu'est-ce que l'image d'un compact par une fonction continue ?,L'image d'un ensemble compact par une fonction continue est un ensemble compact.
"Complétez la preuve du Théorème 14.2: si $(u_n)$ converge faiblement vers $u$, on a $\|u\|^2_H = \lim_n (u, u_n)_H = \liminf_n (u, u_n)_H \le \|u\|_H \liminf_n \|u_n\|_H$, d'où le résultat, en utilisant l'inégalité de _____.",Cauchy-Schwarz
"Dans la preuve de la compacité de l'injection $H^1_0(\Omega) \to L^2(\Omega)$, l'opérateur d'injection $i$ est montré comme étant la limite d'opérateurs de rang fini $i_N$. Pourquoi un opérateur de rang fini est-il compact ?","Parce qu'il envoie la boule unité (bornée) dans un ensemble borné d'un sous-espace de dimension finie, qui est relativement compact."
"Dans le contexte de la projection sur un convexe fermé $K$, quelle est la caractérisation variationnelle du projeté $\Pi_K(v)$ ?","$(\Pi_K(v) - v, w - \Pi_K(v))_V \ge 0$ pour tout $w \in K$."
"Une fonctionnelle $J$ est dite fortement convexe de paramètre $\alpha > 0$ si $J(\theta u + (1-\theta)v) \le \theta J(u) + (1-\theta)J(v) - _____$ pour $\theta \in [0,1]$.",$\frac{\alpha}{2} \theta(1-\theta) \|u-v\|^2_V$.
"Quel théorème garantit l'existence d'au moins un minimiseur pour une fonctionnelle convexe, continue et infinie à l'infini sur un convexe fermé non-vide d'un espace de Hilbert ?",Le Théorème 3.7 (Minimisation de fonctionnelles convexes).
"Pour un problème de minimisation sans contrainte d'une fonctionnelle différentiable $J$, la condition nécessaire d'optimalité est l'équation d'Euler, qui s'écrit _____.",$\nabla J(v) = 0$.
"Pour un problème de minimisation sur un convexe $K$, la condition nécessaire (et suffisante si $J$ est convexe) est l'inéquation d'Euler : _____.","$(\nabla J(v), w-v)_V \ge 0$ pour tout $w \in K$."
"Dans le problème de temps-optimalité linéaire, si un contrôle est temps-minimal, la trajectoire associée $x^*(t)$ se trouve sur _____ de l'ensemble atteignable $A(t, x_0)$ pour tout $t$.","la frontière ($\partial A(t, x_0)$)"
"Dans le problème de temps-optimalité linéaire avec contrôle scalaire dans $U = [-a, a]$, le contrôle optimal est de type 'bang-bang'. Qu'est-ce que cela signifie ?","Le contrôle ne prend que les valeurs extrêmes, $-a$ ou $a$, et commute un nombre fini de fois entre ces valeurs."
"Dans la preuve de l'existence et de l'unicité des trajectoires pour un système de contrôle non-linéaire, quel lemme est utilisé pour montrer que la solution ne peut pas exploser en temps fini ?",Le lemme de Gronwall.
La preuve de la compacité de l'ensemble atteignable pour un système non-linéaire utilise la compacité faible des suites bornées dans l'espace de Hilbert $V = _____$.,"$L^2([0,T]; \mathbb{R}^d)$"
L'image de l'application trace $\gamma_0 : H^1(\Omega) \to L^2(\partial \Omega)$ n'est pas surjective. Quel est l'espace image exact ?,L'espace de Sobolev $H^{1/2}(\partial \Omega)$.
"Quel est le nom de la propriété d'un ouvert $\Omega$ qui garantit l'existence d'un opérateur de prolongement continu de $W^{s,p}(\Omega)$ dans $W^{s,p}(\mathbb{R}^d)$ ?","La propriété d'extensibilité-$(s, p)$."
"Quel type d'ouverts vérifie la propriété d'extensibilité-$(s, p)$ pour tout $s \ge 0$ et $1 \le p \le \infty$ ?",Tout ouvert lipschitzien.
Comment définit-on la différentielle d'une fonctionnelle quadratique $J(v) = \frac{1}{2} \int_\Omega v(x)^2 dx$ dans $L^2(\Omega)$ ?,"$\langle J'(v), \delta v \rangle = \int_\Omega v(x)\delta v(x) dx$, ce qui implique $\nabla J(v) = v$."
"Dans l'étude du pendule inversé, le point d'équilibre instable est $((\theta, \dot{\theta}), u) = ((0,0), 0)$. Le système linéarisé est-il contrôlable ?","Oui, car la matrice de Kalman $C = (B, AB)$ est de rang plein (égal à 2)."
Qu'est-ce qu'une fonction de Carathéodory ?,C'est une fonction qui est mesurable par rapport à sa première variable (le temps) et continue par rapport à sa seconde variable (le contrôle).
"Dans l'exemple de la ruche, le contrôle optimal pour maximiser les reines est de type bang-bang et dépend du signe d'une fonction de commutation $\psi(t) = _____$.",$-p_a(t)\alpha - \gamma$.
"Dans l'exemple du bateau de Zermelo (minimisation du déport latéral), comment s'exprime le contrôle optimal $u(t)$ en fonction de la vitesse du bateau $v$ et de la vitesse du courant $c(y(t))$ ?",Le contrôle est un feedback de la forme $\cos(u(t)) = -\frac{v}{c(y(t))}$.
"La méthode du point fixe de Picard, utilisée dans la preuve du théorème de Cauchy-Lipschitz, repose sur le fait de montrer qu'un certain opérateur est une _____.",contraction stricte.
Une fonction $f \in L^2(\Omega)$ peut être considérée comme un élément de $H^{-1}(\Omega)$. Pourquoi ?,"Car pour $\varphi \in \mathcal{D}(\Omega)$, on a $|\int_\Omega f\varphi| \le \|f\|_{L^2} \|\varphi\|_{L^2} \le \|f\|_{L^2} \|\varphi\|_{H^1}$, ce qui satisfait la définition de $H^{-1}(\Omega)$."
"Dans la résolution du problème LQ, la valeur optimale du critère, lorsque la cible et la dérive sont nulles, peut s'exprimer en fonction de la condition initiale $x_0$ et de la matrice de Riccati $P(0)$ par la formule _____.",$J(u) = \frac{1}{2} x_0^\dagger P(0) x_0$.
